dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter
1D-students-2df-32p,32,32,0.5005808586118132,11,1.882415248025441e-16,,seconds,0.0,0.0023352559655904,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.3124587792395148,11,1.9989310033135844e-09,,seconds,0.0,0.0022917799651622,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.3301931524545612,11,6.191837453615277e-09,,seconds,0.0,0.0023167785257101,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.3136464809723718,11,1.1900903876754796e-09,,seconds,0.0,0.0024224333465099,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.3158966711762674,11,4.020626186689026e-10,,seconds,0.0,0.0022561345249414,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.4813778901908464,11,1.23494730342995e-09,,seconds,0.0,0.002417529001832,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.3447106468665182,11,5.630966813606552e-09,,seconds,0.0,0.0022992771118879,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.3185819192470759,11,1.6380919817131194e-10,,seconds,0.0,0.0024408362805843,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.3173733899381246,11,1.839441226555387e-09,,seconds,0.0,0.0028462838381528,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-32p,32,32,0.326977582758536,11,7.410231226848841e-09,,seconds,0.0,0.0024278592318296,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3160025294596903,11,2.8481547607554476e-10,,seconds,0.4772377014160156,0.4714393261820078,megabytes,88268.0,88268.0,0.0,0.0,0.04456448,0.04456448,0.7109375,0.50859375,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3303069677538606,11,4.405529166849287e-09,,seconds,0.0,0.0025012716650962,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3137530717442865,11,8.462455168000821e-10,,seconds,0.0,0.0025056209415197,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3257969055916084,11,1.4540119275962218e-09,,seconds,0.0,0.0024119541049003,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.6061841794662721,11,1.6954236103785627e-11,,seconds,0.0,0.0024066809564828,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3051848039563222,11,4.4469628630642927e-11,,seconds,0.0,0.0024887081235647,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3777514870479596,11,4.7157112299541295e-09,,seconds,0.0,0.0024365745484828,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3448985582529104,11,4.6450206355433615e-09,,seconds,0.0,0.002622278407216,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3097393755210408,11,2.0755087864564073e-09,,seconds,0.0,0.0024810191243886,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3186431328776781,11,1.1634486173905136e-10,,seconds,0.0,0.0024445634335279,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3135456623899896,11,2.453489965956256e-09,,seconds,0.0,0.0024223905056715,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.445941834038782,11,6.190579407274575e-10,,seconds,0.0,0.0026605185121297,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3512115825500687,11,2.656477637794716e-09,,seconds,0.0,0.0026495996862649,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.5128534783779416,11,4.6728020629935e-10,,seconds,0.0,0.0024796482175588,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.2938184161294861,11,9.390277372900375e-12,,seconds,0.0,0.0023864228278398,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.439646610627993,11,4.788930265412002e-09,,seconds,0.0,0.0023837015032768,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3214028492235569,11,1.1244066896911136e-09,,seconds,0.0,0.0024560485035181,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3448179540579772,11,4.0038171077764286e-09,,seconds,0.0,0.0025700107216835,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.317480668041233,11,1.3089823971430411e-09,,seconds,0.0,0.0023632328957319,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3270825038578502,11,5.268424760303853e-09,,seconds,0.0,0.0024351067841053,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.5006650631726722,11,1.2245356194664918e-16,,seconds,0.0,0.0025019347667694,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3125488061274802,11,1.419862842111161e-09,,seconds,0.0,0.0024483874440193,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3126058930183584,11,2.284650050372711e-09,,seconds,0.0,0.0023901630192995,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3216810324056428,11,2.989952555457564e-09,,seconds,0.0,0.0024457033723592,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.5655555496379836,11,1.9896569666006235e-10,,seconds,0.0,0.0024701934307813,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3420000280699635,11,6.461027014281851e-10,,seconds,0.0,0.0028922073543071,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.4815252962481114,11,8.805411548489717e-10,,seconds,0.0,0.0024676565080881,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3699302753095255,11,2.1472140068445077e-09,,seconds,0.0,0.0025147404521703,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.343415717301274,11,6.386330082997371e-12,,seconds,0.0,0.0026506837457418,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-64p,64,64,0.3126399023198005,11,3.491250079788438e-09,,seconds,0.0,0.0023546237498521,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3449238196392536,11,3.2887161356604244e-09,,seconds,0.4462182521820068,0.4402643386274576,megabytes,88268.0,88268.0,0.0,0.0,0.045088768,0.045088768,0.7171875,0.558203125,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.325817610953293,11,1.029191409629039e-09,,seconds,0.0,0.0024294704198837,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.4459761980522195,11,4.3839785027773385e-10,,seconds,0.0,0.0025315973907709,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.6062012510068414,11,1.2022542259041569e-11,,seconds,0.0,0.0026858616620302,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3699630071902665,11,1.520733656980858e-09,,seconds,0.0,0.0024446696043014,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.5655933189551133,11,1.410168279949717e-10,,seconds,0.0,0.0024356078356504,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3125712995412283,11,1.0051302246786183e-09,,seconds,0.0,0.0025194305926561,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3186584411344828,11,8.235947598291609e-11,,seconds,0.0,0.0027091577649116,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3137796965342111,11,5.992237063918031e-10,,seconds,0.0,0.0024105757474899,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3126300562137736,11,1.6174582643319271e-09,,seconds,0.0,0.0025120992213487,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3448447650062587,11,2.8350493080908436e-09,,seconds,0.0,0.002556774765253,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.4396883406420044,11,3.392578697778313e-09,,seconds,0.0,0.0026712995022535,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.4815621491311825,11,6.239328895203114e-10,,seconds,0.0,0.0026717241853475,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3420149383988585,11,4.572500055154999e-10,,seconds,0.0,0.0025134962052106,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3217050938776687,11,2.116700689367822e-09,,seconds,0.0,0.002527629956603,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.2938464873972026,11,6.647197723036897e-12,,seconds,0.0,0.0024134013801813,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3434487125941804,11,4.521012092027143e-12,,seconds,0.0,0.0025776010006666,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3126671056745711,11,2.472253439676129e-09,,seconds,0.0,0.0026845596730709,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3271087182977489,11,3.730410924964441e-09,,seconds,0.0,0.002756955102086,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3303354028104083,11,3.1200117724895147e-09,,seconds,0.0,0.0024802163243293,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3214289999619468,11,7.962868145588713e-10,,seconds,0.0,0.0023831613361835,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.5128916883305761,11,3.3119632509267005e-10,,seconds,0.0,0.0023984163999557,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3777815676517737,11,3.339690608438684e-09,,seconds,0.0,0.0025313254445791,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3097595228784839,11,1.4690306218139239e-09,,seconds,0.0,0.0023493431508541,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.500686122089302,11,8.987550051207025e-17,,seconds,0.0,0.0027665495872497,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3512360926279865,11,1.880871603721769e-09,,seconds,0.0,0.0024519171565771,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.305205833784422,11,3.1503215619143986e-11,,seconds,0.0,0.0025162920355796,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3175074667106675,11,9.270631180191217e-10,,seconds,0.0,0.0024413913488388,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3160289734484897,11,2.0148541938321726e-10,,seconds,0.0,0.0027243643999099,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-128p,128,128,0.3135703227124932,11,1.737151439810708e-09,,seconds,0.0,0.0024383328855037,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3448514667535423,11,2.005376647084362e-09,,seconds,0.4724466800689697,0.4765805844217539,megabytes,88268.0,88268.0,0.0,0.0,0.045682688,0.07962624,0.709375,0.548828125,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3126360958713721,11,1.1440636321747692e-09,,seconds,0.0,0.002534169703722,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3258227866865375,11,7.27933916774636e-10,,seconds,0.0,0.0025318805128335,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3135764865398603,11,1.228753513735785e-09,,seconds,0.0,0.0027982108294963,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.4396987722887784,11,2.4000290101054523e-09,,seconds,0.0,0.0024301502853631,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3137863513018321,11,4.2386335619870437e-10,,seconds,0.0,0.0024729818105697,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.5129012414759235,11,2.3432911101706946e-10,,seconds,0.0,0.0026927944272756,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.5656027612774804,11,9.977179361128048e-11,,seconds,0.0,0.0026846937835216,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.330342510402521,11,2.2070364598524606e-09,,seconds,0.0,0.0024707596749067,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.312673905110446,11,1.748778215787552e-09,,seconds,0.0,0.0024246852844953,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3052110907011414,11,2.2286474824220884e-11,,seconds,0.0,0.0023667681962251,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.6062055284680443,11,8.507255559070928e-12,,seconds,0.0,0.0025364607572555,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3175141650755786,11,6.557932108912554e-10,,seconds,0.0,0.0027066078037023,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.4815713624337497,11,4.4141657247163344e-10,,seconds,0.0,0.0024375598877668,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3449301340264309,11,2.3262148148138563e-09,,seconds,0.0,0.0024411156773567,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3186622685015075,11,5.825308458645494e-11,,seconds,0.0,0.0025288090109825,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3214355364026492,11,5.632741137539035e-10,,seconds,0.0,0.0024367608129978,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.4459847884975249,11,3.1011046000393424e-10,,seconds,0.0,0.0024813972413539,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3512422198069564,11,1.330411968942183e-09,,seconds,0.0,0.0025172960013151,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3160355831604697,11,1.4248767998286226e-10,,seconds,0.0,0.0023752972483634,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.2938535050395384,11,4.7015658912609166e-12,,seconds,0.0,0.0025488622486591,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3699711889687268,11,1.0757499570036432e-09,,seconds,0.0,0.0024478640407323,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3271152709188685,11,2.638696201504143e-09,,seconds,0.0,0.0025579221546649,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3097645588706919,11,1.039013462449625e-09,,seconds,0.0,0.0025062225759029,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3125769220635662,11,7.109352887929315e-10,,seconds,0.0,0.0025509782135486,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.500691386508239,11,6.196974697588292e-17,,seconds,0.0,0.0023963563144207,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.321711108620464,11,1.4971730142918962e-09,,seconds,0.0,0.0025293324142694,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3777890873638451,11,2.3624342405377224e-09,,seconds,0.0,0.0024651195853948,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3434569611994166,11,3.197758360716614e-12,,seconds,0.0,0.0025864280760288,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-256p,256,256,0.3420186659123237,11,3.2339293376663085e-10,,seconds,0.0,0.0023549422621726,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-512p,512,512,0.3097658178158096,11,7.347380111375544e-10,,seconds,0.6674225330352783,0.5396325066685677,megabytes,88268.0,88268.0,0.0,0.0,0.04970496,0.04970496,0.715625,0.3942708333333333,success,sinkhorn,1.0,100000
1D-students-2df-512p,512,512,0.3125783276422174,11,5.027426828663672e-10,,seconds,0.0,0.0028973314911127,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-512p,512,512,0.3777909672644317,11,1.6706552987204896e-09,,seconds,0.0,0.0027244612574577,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-512p,512,512,0.3126756048817581,11,1.236684516157886e-09,,seconds,0.0,0.0028275065124034,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
1D-students-2df-512p,512,512,0.6062065984297716,11,6.016605267187936e-12,,seconds,0.0,0.002708064392209,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,100000
