dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol,learning_rate,momentum,residual_l2,exception
1D-students-2df-32p,32,32,0.532260370802128,55482,9.998767002579822e-07,,seconds,2.277712106704712,2.25506860204041,megabytes,544.0,544.0,79.0,68.1,0.164179968,0.164179968,0.81953125,0.771015625,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.998767002579822e-07,
1D-students-2df-64p,64,64,0.3777502412339067,102412,9.99965831586064e-07,,seconds,5.264756679534912,5.1642581932246685,megabytes,544.0,544.0,82.0,68.47826086956522,0.193245184,0.193245184,0.79921875,0.7255774456521739,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99965831586064e-07,
1D-students-2df-64p,64,64,0.3125481228447503,62558,9.999055556720185e-07,,seconds,2.9310004711151123,2.735537674278021,megabytes,544.0,544.0,82.0,73.85714285714286,0.165830656,0.165830656,0.8015625,0.7273995535714285,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999055556720185e-07,
1D-students-2df-64p,64,64,0.3160018592669453,59477,9.998839782971634e-07,,seconds,2.652327060699463,2.6530995965003967,megabytes,544.0,544.0,81.0,73.0909090909091,0.165736448,0.165736448,0.809375,0.783096590909091,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.998839782971634e-07,
1D-students-2df-64p,64,64,0.3126395788330872,58169,9.999538144734672e-07,,seconds,2.60599684715271,2.5336455535143614,megabytes,544.0,544.0,82.0,77.84615384615384,0.165797888,0.165797888,0.80859375,0.7554086538461537,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999538144734672e-07,
1D-students-2df-64p,64,64,0.2938187225186347,190077,9.99994212200065e-07,,seconds,8.48149824142456,8.408153554424644,megabytes,544.0,544.0,82.0,78.27027027027027,0.165584896,0.165584896,0.8125,0.7740920608108108,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99994212200065e-07,
1D-students-2df-64p,64,64,0.6061827397530327,480552,9.999985752311976e-07,,seconds,21.170127391815186,21.08089339733124,megabytes,544.0,544.0,82.0,80.3763440860215,0.231165952,0.231165952,0.81484375,0.7775621639784951,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999985752311976e-07,
1D-students-2df-64p,64,64,0.3257955157430463,74075,9.999773599560508e-07,,seconds,3.4636471271514893,3.272934960201382,megabytes,544.0,544.0,82.0,74.73333333333333,0.165711872,0.165711872,0.81171875,0.7280729166666666,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999773599560508e-07,
1D-students-2df-64p,64,64,0.3135456127468695,47160,9.998856937887986e-07,,seconds,2.245580673217773,2.0871252920478582,megabytes,544.0,544.0,82.0,75.6,0.165625856,0.165625856,0.79765625,0.7099999999999999,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.998856937887986e-07,
1D-students-2df-64p,64,64,0.3097389341328951,78753,9.999822118024211e-07,,seconds,3.4134318828582764,3.436685351654887,megabytes,544.0,544.0,82.0,76.4375,0.165658624,0.165658624,0.7953125,0.7772460937500001,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999822118024211e-07,
1D-students-2df-64p,64,64,0.3434154160955709,273121,9.99972742216896e-07,,seconds,11.978158950805664,11.893550053238869,megabytes,544.0,544.0,82.0,81.07142857142857,0.166313984,0.166313984,0.8109375,0.772265625,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99972742216896e-07,
1D-students-2df-64p,64,64,0.3512108217071416,113099,9.999857878140471e-07,,seconds,5.108917474746704,4.991334477439523,megabytes,544.0,544.0,82.0,79.17391304347827,0.165797888,0.165797888,0.8140625,0.7625679347826085,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999857878140471e-07,
1D-students-2df-64p,64,64,0.3448969698230998,80812,9.999386096019329e-07,,seconds,3.595223188400269,3.5296519100666046,megabytes,544.0,544.0,82.0,77.17647058823529,0.165740544,0.165740544,0.80625,0.767141544117647,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999386096019329e-07,
1D-students-2df-64p,64,64,0.5655540841734852,179268,9.99995167281073e-07,,seconds,8.069173336029053,7.906590394675732,megabytes,544.0,544.0,82.0,78.51428571428572,0.165859328,0.165859328,0.8109375,0.7633035714285713,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99995167281073e-07,
1D-students-2df-64p,64,64,0.4396436010491936,88336,9.999864762087267e-07,,seconds,3.940907716751098,3.9017818104475737,megabytes,544.0,544.0,82.0,77.82352941176471,0.165670912,0.165670912,0.8171875,0.7755055147058824,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999864762087267e-07,
1D-students-2df-64p,64,64,0.3216804662929282,87736,9.999570552143888e-07,,seconds,4.0578453540802,3.875944349914789,megabytes,544.0,544.0,82.0,77.72222222222223,0.165859328,0.165859328,0.8109375,0.7344184027777779,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999570552143888e-07,
1D-students-2df-64p,64,64,0.3270810667113181,67505,9.999890125948502e-07,,seconds,2.9485464096069336,2.9534559845924377,megabytes,544.0,544.0,82.0,74.78571428571429,0.165720064,0.165720064,0.80703125,0.7815290178571429,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999890125948502e-07,
1D-students-2df-64p,64,64,0.3699286507501779,91940,9.999071069879965e-07,,seconds,4.064229488372803,4.025530707091093,megabytes,544.0,544.0,82.0,76.15789473684211,0.165863424,0.165863424,0.81328125,0.7702302631578948,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999071069879965e-07,
1D-students-2df-64p,64,64,0.3214016201383047,71440,9.999354085874274e-07,,seconds,3.291375160217285,3.1487523913383484,megabytes,544.0,544.0,82.0,76.8,0.165728256,0.165728256,0.8,0.7447395833333331,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999354085874274e-07,
1D-students-2df-64p,64,64,0.4459396020426771,105352,9.999597943426826e-07,,seconds,4.8104212284088135,4.639150556176901,megabytes,544.0,544.0,82.0,77.13636363636364,0.165933056,0.165933056,0.80078125,0.746377840909091,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999597943426826e-07,
1D-students-2df-64p,64,64,0.5006577344371249,1000000,6.432145972287182e-06,,seconds,44.152390480041504,43.97547456435859,megabytes,544.0,544.0,82.0,80.12886597938144,0.22919168,0.22919168,0.82265625,0.7744402384020621,success,sgd,1.0,1000000,1e-06,0.002,0.9,6.432145972287182e-06,
1D-students-2df-64p,64,64,0.3126057844507772,54166,9.998808190329804e-07,,seconds,2.559943437576294,2.3647398967295885,megabytes,544.0,544.0,82.0,74.25,0.165957632,0.165957632,0.81171875,0.7169270833333333,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.998808190329804e-07,
1D-students-2df-64p,64,64,0.4815239106859076,151594,9.999429519318949e-07,,seconds,6.613051652908325,6.557985236868262,megabytes,544.0,544.0,82.0,78.87096774193549,0.16570368,0.16570368,0.8109375,0.7791834677419354,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999429519318949e-07,
1D-students-2df-64p,64,64,0.3448157936812739,72755,9.998769961626845e-07,,seconds,3.3681864738464355,3.2386687584221363,megabytes,544.0,544.0,81.0,76.15384615384616,0.165842944,0.165842944,0.80078125,0.7457932692307694,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.998769961626845e-07,
1D-students-2df-64p,64,64,0.3419994191032496,114809,9.999844738604428e-07,,seconds,5.170762777328491,5.032554134726524,megabytes,544.0,544.0,82.0,78.54166666666667,0.165888,0.165888,0.81171875,0.75927734375,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999844738604428e-07,
1D-students-2df-64p,64,64,0.3174803376816461,52651,9.998936671297885e-07,,seconds,2.3564682006835938,2.304223218932748,megabytes,544.0,544.0,82.0,74.36363636363636,0.165797888,0.165797888,0.79921875,0.7574573863636364,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.998936671297885e-07,
1D-students-2df-64p,64,64,0.3051845889537808,63411,9.999007909355018e-07,,seconds,2.917143583297729,2.750456999987364,megabytes,544.0,544.0,82.0,74.42857142857143,0.165810176,0.165810176,0.790625,0.7249999999999999,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999007909355018e-07,
1D-students-2df-64p,64,64,0.5128521095066463,192824,9.999953816718234e-07,,seconds,8.510127305984497,8.477301191538572,megabytes,544.0,544.0,82.0,78.97297297297297,0.165953536,0.165953536,0.81171875,0.7745777027027027,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999953816718234e-07,
1D-students-2df-64p,64,64,0.3137523674122486,76117,9.99919471222939e-07,,seconds,3.4609310626983643,3.310182908549905,megabytes,544.0,544.0,82.0,77.1875,0.167899136,0.167899136,0.8078125,0.7428222656250001,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99919471222939e-07,
1D-students-2df-64p,64,64,0.3303054697896724,69208,9.999325524230763e-07,,seconds,3.238830089569092,3.083508174866438,megabytes,544.0,544.0,81.0,76.23076923076923,0.165761024,0.165761024,0.803125,0.7371995192307692,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999325524230763e-07,
1D-students-2df-64p,64,64,0.3186427676803113,293736,9.999829895984067e-07,,seconds,13.009871006011965,12.85684043355286,megabytes,544.0,544.0,82.0,80.0677966101695,0.17180672,0.17180672,0.8171875,0.7716896186440677,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999829895984067e-07,
1D-students-2df-64p,64,64,0.532424161125195,107470,9.999158046082735e-07,,seconds,4.756647825241089,4.718233954161406,megabytes,544.0,544.0,82.0,76.36363636363636,0.165838848,0.165838848,0.81171875,0.775,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999158046082735e-07,
1D-students-2df-128p,128,128,0.377779774658554,197492,9.999835113967409e-07,,seconds,10.82446265220642,10.65620187856257,megabytes,544.0,544.0,82.0,72.53061224489795,0.193318912,0.193318912,0.83203125,0.7586894132653063,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999835113967409e-07,
1D-students-2df-128p,128,128,0.3125703376766653,120200,9.999559331997806e-07,,seconds,6.028177499771118,6.0252707079052925,megabytes,544.0,544.0,82.0,79.3076923076923,0.167600128,0.167600128,0.8109375,0.782481971153846,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999559331997806e-07,
1D-students-2df-128p,128,128,0.3160280271635541,114144,9.9993236440295e-07,,seconds,5.628169775009155,5.5820602755993605,megabytes,544.0,544.0,83.0,78.625,0.16748544,0.16748544,0.80625,0.7708984375000001,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.9993236440295e-07,
1D-students-2df-128p,128,128,0.3126666563811645,111402,9.999603570963217e-07,,seconds,5.796036243438721,5.727823244407773,megabytes,544.0,544.0,78.0,74.67857142857143,0.167473152,0.167473152,0.8046875,0.7712332589285713,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999603570963217e-07,
1D-students-2df-128p,128,128,0.2938469252835807,364365,9.999971896084818e-07,,seconds,18.182822465896606,18.07523134537041,megabytes,544.0,544.0,84.0,79.40506329113924,0.235352064,0.235352064,0.82109375,0.7773833069620251,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999971896084818e-07,
1D-students-2df-128p,128,128,0.6061991653455642,915309,9.99994372587322e-07,,seconds,46.70464468002319,46.60507726669312,megabytes,544.0,544.0,82.0,78.76851851851852,0.231452672,0.231452672,0.83828125,0.7776909722222224,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99994372587322e-07,
1D-students-2df-128p,128,128,0.3258156436561469,142956,9.99971959403659e-07,,seconds,7.223258256912231,7.043281642720103,megabytes,544.0,544.0,82.0,78.2258064516129,0.167534592,0.167534592,0.81640625,0.7556955645161291,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99971959403659e-07,
1D-students-2df-128p,128,128,0.3135702737964666,89719,9.999360615627731e-07,,seconds,4.609663009643555,4.5151505675166845,megabytes,544.0,544.0,82.0,78.15789473684211,0.1673216,0.1673216,0.803125,0.758922697368421,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999360615627731e-07,
1D-students-2df-128p,128,128,0.3097588947895296,151815,9.99969462701973e-07,,seconds,7.25468373298645,7.206087468191981,megabytes,544.0,544.0,84.0,81.375,0.167272448,0.167272448,0.81015625,0.7713867187500001,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99969462701973e-07,
1D-students-2df-128p,128,128,0.3434482784582914,522448,9.999878073471491e-07,,seconds,26.66024684906006,26.56996050477028,megabytes,544.0,544.0,86.0,78.65853658536585,0.230797312,0.230797312,0.81328125,0.7745172764227646,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999878073471491e-07,
1D-students-2df-128p,128,128,0.3512349959972312,217855,9.99980101365428e-07,,seconds,10.456048011779783,10.351238960400224,megabytes,544.0,544.0,84.0,81.25,0.167251968,0.167251968,0.8109375,0.7742350260416666,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99980101365428e-07,
1D-students-2df-128p,128,128,0.344921557303213,156022,9.999861722340477e-07,,seconds,8.028473615646362,8.001837944611907,megabytes,544.0,544.0,82.0,77.36842105263158,0.167251968,0.167251968,0.8125,0.7707853618421054,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999861722340477e-07,
1D-students-2df-128p,128,128,0.5655912026466234,344320,9.999839522356329e-07,,seconds,16.53280019760132,16.35889896377921,megabytes,544.0,544.0,86.0,81.6969696969697,0.230723584,0.230723584,0.81328125,0.7654474431818183,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999839522356329e-07,
1D-students-2df-128p,128,128,0.4396840461499779,170709,9.999649921617515e-07,,seconds,8.59359860420227,8.579681478440762,megabytes,544.0,544.0,82.0,78.0,0.167190528,0.167190528,0.80625,0.775580357142857,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999649921617515e-07,
1D-students-2df-128p,128,128,0.3217042826716322,169190,9.99971573786347e-07,,seconds,8.217437982559204,8.091446209698915,megabytes,544.0,544.0,84.0,80.1470588235294,0.167211008,0.167211008,0.80546875,0.7633961397058822,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99971573786347e-07,
1D-students-2df-128p,128,128,0.3271066841300593,130183,9.999442966308624e-07,,seconds,6.614529132843018,6.598864618688822,megabytes,544.0,544.0,82.0,77.96551724137932,0.167211008,0.167211008,0.8125,0.7820043103448275,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999442966308624e-07,
1D-students-2df-128p,128,128,0.3699606837104728,177450,9.999653275638265e-07,,seconds,8.689046621322632,8.526985675096512,megabytes,544.0,544.0,83.0,80.13157894736842,0.167272448,0.167272448,0.815625,0.75625,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999653275638265e-07,
1D-students-2df-128p,128,128,0.3214272608074931,137700,9.999743250396872e-07,,seconds,7.117265939712524,7.045942973345518,megabytes,544.0,544.0,82.0,76.66666666666667,0.167284736,0.167284736,0.80703125,0.77109375,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999743250396872e-07,
1D-students-2df-128p,128,128,0.4459729911785686,203293,9.999810217564212e-07,,seconds,10.095736265182495,9.929222447797656,megabytes,544.0,544.0,83.0,79.55319148936171,0.16746496,0.16746496,0.81640625,0.764876994680851,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999810217564212e-07,
1D-students-2df-128p,128,128,0.5005912212916371,1000000,4.3749639555374e-05,,seconds,50.35429525375366,50.18847704306245,megabytes,544.0,544.0,82.0,79.55656108597285,0.2307072,0.2307072,0.81640625,0.7766791572398191,success,sgd,1.0,1000000,1e-06,0.002,0.9,4.3749639555374e-05,
1D-students-2df-128p,128,128,0.3126299109854116,103651,9.999463059790997e-07,,seconds,4.9117724895477295,4.913951208814979,megabytes,544.0,544.0,84.0,80.81818181818181,0.167297024,0.167297024,0.796875,0.7764559659090909,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999463059790997e-07,
1D-students-2df-128p,128,128,0.4815601506363787,291518,9.99991590449886e-07,,seconds,14.7340407371521,14.668668610975146,megabytes,544.0,544.0,86.0,79.27692307692308,0.230801408,0.230801408,0.81328125,0.7769831730769233,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99991590449886e-07,
1D-students-2df-128p,128,128,0.3448417042907319,140481,9.999745089826834e-07,,seconds,6.855841636657715,6.687656009569764,megabytes,544.0,544.0,84.0,81.2,0.167186432,0.167186432,0.81484375,0.7605989583333332,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999745089826834e-07,
1D-students-2df-128p,128,128,0.3420140602112204,221105,9.99969890676496e-07,,seconds,11.328625202178957,11.122728541493416,megabytes,544.0,544.0,82.0,77.59183673469387,0.167469056,0.167469056,0.81171875,0.7606983418367348,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99969890676496e-07,
1D-students-2df-128p,128,128,0.3175069998699015,100651,9.999409915305784e-07,,seconds,4.8867833614349365,4.878242181614041,megabytes,544.0,544.0,83.0,77.63636363636364,0.16715776,0.16715776,0.81171875,0.779474431818182,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999409915305784e-07,
1D-students-2df-128p,128,128,0.3052056097600114,122065,9.99992018478611e-07,,seconds,6.365814924240112,6.201852049678564,megabytes,544.0,544.0,82.0,76.25925925925925,0.167469056,0.167469056,0.8234375,0.7574074074074074,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99992018478611e-07,
1D-students-2df-128p,128,128,0.5128897125607059,370100,9.99992006060391e-07,,seconds,17.96726679801941,17.870054939761758,megabytes,544.0,544.0,84.0,80.76623376623377,0.23085056,0.23085056,0.8125,0.7750608766233765,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99992006060391e-07,
1D-students-2df-128p,128,128,0.3137786996826158,146669,9.99947707731046e-07,,seconds,7.542343854904175,7.362220667302608,megabytes,544.0,544.0,82.0,77.03125,0.167522304,0.167522304,0.81484375,0.7550537109375,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.99947707731046e-07,
1D-students-2df-128p,128,128,0.3303332820596825,133506,9.999451102179747e-07,,seconds,6.409655809402466,6.274512611329556,megabytes,544.0,544.0,85.0,80.86666666666666,0.167325696,0.167325696,0.81015625,0.7614583333333332,success,sgd,1.0,1000000,1e-06,0.002,0.9,9.999451102179747e-07,
